basDt,srtnCd,fndNm,ctg,setpDt,fndTp,prdClsfCd,asoStdCd
20260507,ET013,DB코스닥메가트렌드목표전환형증권투자신탁제1호[채권]종류A-E,자산운용,20260306,채권형,111116320120131ZZZZ5,K55216ET0136
20260507,ET011,DB코스닥메가트렌드목표전환형증권투자신탁제1호[채권]_운용,자산운용,20260306,채권형,111111320120131ZZZZ5,K55216ET0110
20260507,E1129,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(A),자산운용,20250723,주식형,12123212001021111ZZ2,K55101E11293
20260507,E1134,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(C),자산운용,20250729,주식형,12123412001021111ZZ2,K55101E11343
20260507,EL329,한국투자차이나항셍테크증권자투자신탁UH(주식)(C-Pe),자산운용,20250721,주식형,12123612036177111ZZ2,K55101EL3292
20260507,ES606,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]C-f,자산운용,20260331,채권형,11111732012013121ZZ5,K55224ES6068
20260507,ES608,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]C-pe,자산운용,20260331,채권형,11111632036013121ZZ5,K55224ES6084
20260507,EN061,한국밸류가치플러스목표전환형증권투자신탁(채권-재간접형)(A-e),자산운용,20250818,재간접,16111632011013122ZZ5,K55236EN0617
20260507,ES605,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]C-e,자산운용,20260331,채권형,11111632012013121ZZ5,K55224ES6050
20260507,ES604,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]C,자산운용,20260331,채권형,11111432012013121ZZ5,K57224ES6049
20260507,ES603,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]A-e,자산운용,20260331,채권형,11111632012013121ZZ5,K55224ES6035
20260507,ES602,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]A,자산운용,20260331,채권형,11111232012013121ZZ5,K55224ES6027
20260507,ES601,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권],자산운용,20260331,채권형,11111132012013121ZZ5,K55224ES6019
20260507,ES610,흥국라이징코스닥타겟다운목표전환형증권투자신탁1호[채권]C-p2e,자산운용,20260331,채권형,11111632060013121ZZ5,K55224ES6100
20260507,15874,현대뉴현대밸류플러스증권자투자신탁1호[주식]종류C4,자산운용,20120917,주식형,12113412001011111112,KR5373158744
20260507,AG927,키움신성장중소형주증권자투자신탁제1호[주식]A1,자산운용,20130502,주식형,12113212301011113262,KR5206AG9270
20260507,AG926,키움신성장중소형주증권자투자신탁제1호[주식],자산운용,20130502,주식형,12113112001011113262,KR5206AG9262
20260507,AG933,키움신성장중소형주증권자투자신탁제1호[주식]C-e,자산운용,20130627,주식형,12113612301011113262,KR5206AG9338
20260507,AG928,키움신성장중소형주증권자투자신탁제1호[주식]A-e,자산운용,20140522,주식형,12113212301011113262,KR5206AG9288
20260507,99790,신한유럽배당증권자투자신탁제1호(H)[주식](종류C3),자산운용,20110117,주식형,1212341240108141122C,KR5210997908
20260507,99829,신한골드증권투자신탁제1호[주식](종류C4),자산운용,20110117,주식형,121214120010211ZZ18B,KR5210998294
20260507,94505,우리 Best중소형증권자투자신탁[주식]Class C5,자산운용,20101018,주식형,12113412001011113112,KR5228945055
20260507,52783,우리 Best중소형증권자투자신탁[주식](운용),자산운용,20051130,주식형,12113112001011113112,KR5228527838
20260507,53965,우리 Best중소형증권자투자신탁[주식]Class C(W),자산운용,20060113,주식형,12113912001011113112,KR5228539650
20260507,D9203,우리 Best중소형증권자투자신탁[주식]Class Ae,자산운용,20210603,주식형,12113612001011113112,K55228D92031
20260507,D0055,삼성누버거버먼미국리츠부동산자투자신탁H[REITs-재간접형]_C-P,자산운용,20200820,부동산,17123A120361044ZZ26B,K55105D00554
20260507,DK224,한화 공모주플러스 증권투자신탁(채권혼합) 종류A-E,자산운용,20210611,혼합채권형,141116120430126ZZZZ5,K55213DK2242
20260507,DK223,한화 공모주플러스 증권투자신탁(채권혼합) 종류C-E,자산운용,20210611,혼합채권형,141116120430126ZZZZ5,K55213DK2234
20260507,DK222,한화 공모주플러스 증권투자신탁(채권혼합) 종류C-Pe(연금저축),자산운용,20210825,혼합채권형,141116120360126ZZZZ5,K55213DK2226
20260507,DK221,한화 공모주플러스 증권투자신탁(채권혼합) 종류C-RPe(퇴직연금),자산운용,20210915,혼합채권형,141116120600126ZZZZ5,K55213DK2218
20260507,DM787,한화 공모주플러스 증권투자신탁(채권혼합) 종류J-e,자산운용,20210824,혼합채권형,14111C120430126ZZZZ5,K55213DM7876
20260507,DM788,한화 공모주플러스 증권투자신탁(채권혼합) 종류J-Pe(연금저축),자산운용,20210824,혼합채권형,14111C120360126ZZZZ5,K55213DM7884
20260507,B2358,한화 공모주플러스 증권투자신탁(채권혼합) 종류C,자산운용,20150506,혼합채권형,141114120430126ZZZZ5,K55213B23586
20260507,B2357,한화 공모주플러스 증권투자신탁(채권혼합) 종류A,자산운용,20150506,혼합채권형,141112120430126ZZZZ5,K55213B23578
20260507,B2356,한화 공모주플러스 증권투자신탁(채권혼합),자산운용,20150506,혼합채권형,141111120430126ZZZZ5,K55213B23560
20260507,E1140,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(C-Pe),자산운용,20250220,주식형,12123612036021111ZZ2,K55101E11400
20260507,E3328,교보악사 일반형 법인MMF Class C,자산운용,20230622,단기금융,1EE114120010182ZZZZ6,K55207E33284
20260507,28287,한화배당성장인덱스증권 자투자신탁1호(주식) 종류C-W,자산운용,20240104,주식형,12113B12015011411143,KR5103282871
20260507,ED596,우리미국단기채공모주증권자투자신탁1호(UH)(채권혼합)ClassC-Pe,자산운용,20240813,혼합채권형,141236120010231ZZZZ3,K55107ED5960
20260507,E9408,하나초단기채증권투자신탁[채권]종류C-F,자산운용,20240226,채권형,11111712001013121ZZ5,K55102E94081
20260507,EE853,한화 디딤 안정성장자산배분증권 자투자신탁(혼합-재간접형) C-RPe(퇴직연금),자산운용,20240925,재간접,161236120810231ZZZZC,K55213EE8535
20260507,E7993,다올주주환원증권투자신탁[주식] 종류C,자산운용,20240220,주식형,12111412001011111112,K55306E79931
20260507,E4455,디에스Maestro증권자투자신탁[주식] 종류C,자산운용,20230714,주식형,12113412001011111ZZ2,K553F0E44555
20260507,E1127,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(모),자산운용,20230504,주식형,12123112001021111ZZ2,K55101E11277
20260507,E1125,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(C-e),자산운용,20230504,주식형,12123612001021111ZZ2,K55101E11251
20260507,95975,KB 장기플랜 증권 투자신탁(주식)C5,자산운용,20101018,주식형,12111412001011112112,KR5223959754
20260507,95970,KB 장기플랜 증권 투자신탁(주식)(운용),자산운용,20060503,주식형,12111112001011112112,KR5223959705
20260507,B5118,한화 공모주플러스 증권투자신탁(채권혼합) 종류C-RP(퇴직연금),자산운용,20150713,혼합채권형,14111A120600126ZZZZ5,K55213B51181
20260507,B3930,한화 공모주플러스 증권투자신탁(채권혼합) 종류C-P(연금저축),자산운용,20150601,혼합채권형,141114120360126ZZZZ5,K55213B39301
20260507,A6081,피델리티이머징마켓증권자투자신탁C-W(채권-재간접형),자산운용,20120926,재간접,16123B120012331ZZ23C,KR5235A60811
20260507,AF363,피델리티이머징마켓증권자투자신탁CP(채권-재간접형),자산운용,20160824,재간접,16123A120602331ZZ23C,KR5235AF3634
20260507,AF387,피델리티글로벌배당인컴증권자투자신탁(주식-재간접형)종류C3,자산운용,20150610,재간접,1612341200102140121C,KR5235AF3873
20260507,A9964,피델리티이머징마켓증권자투자신탁A-E(채권-재간접형),자산운용,20130826,재간접,161236120012331ZZ23C,KR5235A99645
20260507,BU244,신한마음편한적격TDF2045증권투자신탁[주식혼합-재간접형](종류C-pe),자산운용,20171011,재간접,161216120360211ZZZZB,K55210BU2443
20260507,BL891,KB스타 골드 특별자산 투자신탁(금-파생형)C-P 클래스,자산운용,20170206,파생상품,18231A120360251ZZ26B,K55223BL8917
20260507,A7485,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),자산운용,20120202,특별자산,28121Z42A011069ZZZZ1,KRM101A74850
20260507,BV343,한국투자신종개인용MMF10호(C),자산운용,20170831,단기금융,1EE114120010182ZZZZ6,K55101BV3434
20260507,B6294,키움퇴직연금코어밸류증권자투자신탁제1호[주식]CLASS C-e,자산운용,20170607,주식형,12113612060011111112,K55206B62943
20260507,BL505,브이아이 지주회사 플러스 증권 자투자신탁 1호[주식] A-E,자산운용,20170712,주식형,12113612061011111112,K55104BL5057
20260507,BU719,카디안 차이나드래곤AShare40증권자투자신탁(H)[채권혼합] 클래스C-P(퇴직연금)E,자산운용,20170817,혼합채권형,14133A12060172111ZZD,K55229BU7193
20260507,CF157,한국투자신종법인용MMF3호(국공채)(C-Re),자산운용,20181023,단기금융,1EE116120600181ZZZZ6,K55101CF1577
20260507,BC822,KCGI차이나증권투자신탁[주식]종류C2,자산운용,20170502,주식형,12121412001251101202,K55365BC8221
20260507,C3876,한국투자신종법인용MMF3호(국공채)(C),자산운용,20180314,단기금융,1EE114120010181ZZZZ6,K55101C38761
20260507,BY940,피델리티이머징마켓증권자투자신탁CP-e(채권-재간접형),자산운용,20180716,재간접,161236120602331ZZ23C,K55235BY9403
20260507,AS732,신영레벨업코리아플러스증권자투자신탁(주식)Ae형,자산운용,20180521,주식형,12113612001011111112,KR5209AS7327
20260507,BU069,교보악사Tomorrow장기우량증권투자신탁K-1호(채권)ClassC-P2e,자산운용,20171120,채권형,11111A120360131ZZZZ5,K55207BU0699
20260507,CJ518,NH-Amundi USD 초단기채권 증권자투자신탁(UH)[채권] Class A,자산운용,20190125,채권형,11123212001023121ZZ4,K55232CJ5188
20260507,94585,다올VIP스타셀렉션증권자투자신탁[주식] 종류C2,자산운용,20100719,주식형,121134120010111ZZZZ1,KR5306945852
20260507,CI356,NH-Amundi 하나로 적격 TDF 2025 증권투자신탁[채권혼합-재간접형]Class C-P1e(연금저축),자산운용,20190812,재간접,161216120360221ZZZZD,K55232CI3564
20260507,CM445,현대머니마켓플렉스증권자투자신탁1호[채권] 종류A-e,자산운용,20190419,채권형,111136120010131ZZZZ6,K55373CM4458
20260507,B3234,KCGI코리아스몰캡증권투자신탁[주식]종류C1,자산운용,20150601,주식형,12111412001011113112,K55365B32346
